file_N:28,train,seed:None,percent:10050,measured,n:2,N:2
t,I,V,I',V'
1005.0,0.02051,-39.50595,[-3.953019e+01  2.077000e-02]
1005.01,0.02077,-39.53019,[-3.954043e+01  2.077000e-02]
1005.02,0.02077,-39.54043,[-3.954935e+01  2.075000e-02]
1005.03,0.02075,-39.54935,[-3.955481e+01  2.071000e-02]
1005.0400000000001,0.02071,-39.55481,[-3.955995e+01  2.067000e-02]
1005.0500000000001,0.02067,-39.55995,[-3.957821e+01  2.095000e-02]
1005.0600000000001,0.02095,-39.57821,[-3.959771e+01  2.125000e-02]
1005.07,0.02125,-39.59771,[-3.96105e+01  2.19200e-02]
1005.08,0.02192,-39.6105,[-3.962266e+01  2.263000e-02]
1005.09,0.02263,-39.62266,[-3.963283e+01  2.417000e-02]
1005.1,0.02417,-39.63283,[-3.964282e+01  2.578000e-02]
1005.11,0.02578,-39.64282,[-3.966722e+01  2.702000e-02]
1005.12,0.02702,-39.66722,[-3.969298e+01  2.822000e-02]
1005.13,0.02822,-39.69298,[-3.972645e+01  3.004000e-02]
1005.14,0.03004,-39.72645,[-3.976065e+01  3.192000e-02]
1005.15,0.03192,-39.76065,[-3.977876e+01  3.394000e-02]
1005.16,0.03394,-39.77876,[-3.979534e+01  3.599000e-02]
1005.1700000000001,0.03599,-39.79534,[-3.980996e+01  3.799000e-02]
1005.1800000000001,0.03799,-39.80996,[-39.82439   0.04   ]
1005.19,0.04,-39.82439,[-39.82267   0.04171]
1005.2,0.04171,-39.82267,[-39.81941   0.04339]
1005.21,0.04339,-39.81941,[-39.82329   0.0452 ]
1005.22,0.0452,-39.82329,[-39.82785   0.04703]
1005.23,0.04703,-39.82785,[-39.83867   0.04839]
1005.24,0.04839,-39.83867,[-39.85008   0.0497 ]
1005.25,0.0497,-39.85008,[-39.84695   0.05144]
1005.26,0.05144,-39.84695,[-39.84244   0.05322]
1005.27,0.05322,-39.84244,[-39.84668   0.05491]
1005.28,0.05491,-39.84668,[-39.85175   0.05658]
1005.2900000000001,0.05658,-39.85175,[-39.85358   0.0589 ]
1005.3000000000001,0.0589,-39.85358,[-39.8551    0.06127]
1005.3100000000001,0.06127,-39.8551,[-39.84155   0.06382]
1005.32,0.06382,-39.84155,[-39.82657   0.06639]
1005.33,0.06639,-39.82657,[-39.81917   0.06892]
1005.34,0.06892,-39.81917,[-39.81248   0.07144]
1005.35,0.07144,-39.81248,[-39.79173   0.07361]
1005.36,0.07361,-39.79173,[-39.76965   0.07575]
1005.37,0.07575,-39.76965,[-39.76486   0.07826]
1005.38,0.07826,-39.76486,[-39.76171   0.08081]
1005.39,0.08081,-39.76171,[-39.77158   0.08321]
1005.4,0.08321,-39.77158,[-39.7827   0.0856]
1005.41,0.0856,-39.7827,[-39.78363   0.08776]
1005.4200000000001,0.08776,-39.78363,[-39.7836   0.0899]
1005.4300000000001,0.0899,-39.7836,[-39.79094   0.09203]
1005.44,0.09203,-39.79094,[-39.79898   0.09417]
1005.45,0.09417,-39.79898,[-39.79874   0.09651]
1005.46,0.09651,-39.79874,[-39.79772   0.09887]
1005.47,0.09887,-39.79772,[-39.80037   0.1007 ]
1005.48,0.1007,-39.80037,[-39.80338   0.10248]
1005.49,0.10248,-39.80338,[-39.7955    0.10399]
1005.5,0.10399,-39.7955,[-39.78658   0.10548]
1005.51,0.10548,-39.78658,[-39.75544   0.10742]
1005.52,0.10742,-39.75544,[-39.72218   0.10941]
1005.53,0.10941,-39.72218,[-39.69395   0.11185]
1005.5400000000001,0.11185,-39.69395,[-39.66621   0.11433]
1005.5500000000001,0.11433,-39.66621,[-39.6393    0.11709]
1005.5600000000001,0.11709,-39.6393,[-39.61246   0.11988]
1005.57,0.11988,-39.61246,[-39.58258   0.12233]
1005.58,0.12233,-39.58258,[-39.55241   0.12476]
1005.59,0.12476,-39.55241,[-39.53682   0.1269 ]
1005.6,0.1269,-39.53682,[-39.52262   0.12901]
1005.61,0.12901,-39.52262,[-39.51962   0.13109]
1005.62,0.13109,-39.51962,[-39.51769   0.13316]
1005.63,0.13316,-39.51769,[-39.5093    0.13468]
1005.64,0.13468,-39.5093,[-39.5003    0.13614]
1005.65,0.13614,-39.5003,[-39.50548   0.13742]
1005.66,0.13742,-39.50548,[-39.512     0.13868]
1005.6700000000001,0.13868,-39.512,[-39.5112    0.14035]
1005.6800000000001,0.14035,-39.5112,[-39.50969   0.14205]
1005.69,0.14205,-39.50969,[-39.49443   0.14395]
1005.7,0.14395,-39.49443,[-39.47785   0.14586]
1005.71,0.14586,-39.47785,[-39.46338   0.14784]
1005.72,0.14784,-39.46338,[-39.44911   0.14982]
1005.73,0.14982,-39.44911,[-39.43347   0.15153]
1005.74,0.15153,-39.43347,[-39.4177    0.15322]
1005.75,0.15322,-39.4177,[-39.39094   0.1548 ]
1005.76,0.1548,-39.39094,[-39.36313   0.15636]
1005.77,0.15636,-39.36313,[-39.33693   0.15784]
1005.78,0.15784,-39.33693,[-39.31089   0.15931]
1005.7900000000001,0.15931,-39.31089,[-39.26924   0.1608 ]
1005.8000000000001,0.1608,-39.26924,[-39.22611   0.1623 ]
1005.8100000000001,0.1623,-39.22611,[-39.21705   0.16321]
1005.82,0.16321,-39.21705,[-39.21123   0.16407]
1005.83,0.16407,-39.21123,[-39.19442   0.1653 ]
1005.84,0.1653,-39.19442,[-39.17655   0.16657]
1005.85,0.16657,-39.17655,[-39.15518   0.16798]
1005.86,0.16798,-39.15518,[-39.13349   0.16941]
1005.87,0.16941,-39.13349,[-39.13838   0.17044]
1005.88,0.17044,-39.13838,[-39.14581   0.17143]
1005.89,0.17143,-39.14581,[-39.14309   0.17251]
1005.9,0.17251,-39.14309,[-39.13941   0.1736 ]
1005.91,0.1736,-39.13941,[-39.12051   0.1749 ]
1005.9200000000001,0.1749,-39.12051,[-39.10014   0.17622]
1005.9300000000001,0.17622,-39.10014,[-39.08851   0.17759]
1005.94,0.17759,-39.08851,[-39.07771   0.17897]
1005.95,0.17897,-39.07771,[-39.06417   0.18   ]
1005.96,0.18,-39.06417,[-39.05036   0.181  ]
1005.97,0.181,-39.05036,[-39.04638   0.18138]
1005.98,0.18138,-39.04638,[-39.04334   0.18169]
1005.99,0.18169,-39.04334,[-39.01349   0.18221]
1006.0,0.18221,-39.01349,[-38.98108   0.18275]
1006.01,0.18275,-38.98108,[-38.95083   0.18305]
1006.02,0.18305,-38.95083,[-38.92079   0.18332]
1006.03,0.18332,-38.92079,[-38.91644   0.18368]
1006.0400000000001,0.18368,-38.91644,[-38.91454   0.18405]
1006.0500000000001,0.18405,-38.91454,[-38.90558   0.1845 ]
1006.0600000000001,0.1845,-38.90558,[-38.89596   0.18495]
1006.07,0.18495,-38.89596,[-38.877     0.18544]
1006.08,0.18544,-38.877,[-38.85715   0.18593]
1006.09,0.18593,-38.85715,[-38.8471    0.18633]
1006.1,0.18633,-38.8471,[-38.83798   0.18672]
1006.11,0.18672,-38.83798,[-38.83881   0.18713]
1006.12,0.18713,-38.83881,[-38.8406    0.18755]
1006.13,0.18755,-38.8406,[-38.84273   0.18787]
1006.14,0.18787,-38.84273,[-38.84489   0.18818]
1006.15,0.18818,-38.84489,[-38.81643   0.18869]
1006.16,0.18869,-38.81643,[-38.78504   0.18922]
1006.1700000000001,0.18922,-38.78504,[-38.76602   0.18947]
1006.1800000000001,0.18947,-38.76602,[-38.74818   0.1897 ]
1006.19,0.1897,-38.74818,[-38.74949   0.19025]
